View,Side,Part,Area,x,y
Front,Right,Upper Arm,Front Right Upper Arm,60,188
Front,Right,Upper Arm,Front Right Upper Arm,60,194
Front,Right,Upper Arm,Front Right Upper Arm,61,194
Front,Right,Upper Arm,Front Right Upper Arm,61,204
Front,Right,Upper Arm,Front Right Upper Arm,62,204
Front,Right,Upper Arm,Front Right Upper Arm,61,204
Front,Right,Upper Arm,Front Right Upper Arm,61,207
Front,Right,Upper Arm,Front Right Upper Arm,60,207
Front,Right,Upper Arm,Front Right Upper Arm,60,210
Front,Right,Upper Arm,Front Right Upper Arm,59,210
Front,Right,Upper Arm,Front Right Upper Arm,59,212
Front,Right,Upper Arm,Front Right Upper Arm,58,212
Front,Right,Upper Arm,Front Right Upper Arm,58,211
Front,Right,Upper Arm,Front Right Upper Arm,51,211
Front,Right,Upper Arm,Front Right Upper Arm,51,210
Front,Right,Upper Arm,Front Right Upper Arm,47,210
Front,Right,Upper Arm,Front Right Upper Arm,47,209
Front,Right,Upper Arm,Front Right Upper Arm,45,209
Front,Right,Upper Arm,Front Right Upper Arm,45,208
Front,Right,Upper Arm,Front Right Upper Arm,40,208
Front,Right,Upper Arm,Front Right Upper Arm,40,207
Front,Right,Upper Arm,Front Right Upper Arm,35,207
Front,Right,Upper Arm,Front Right Upper Arm,35,206
Front,Right,Upper Arm,Front Right Upper Arm,33,206
Front,Right,Upper Arm,Front Right Upper Arm,34,206
Front,Right,Upper Arm,Front Right Upper Arm,34,202
Front,Right,Upper Arm,Front Right Upper Arm,35,202
Front,Right,Upper Arm,Front Right Upper Arm,35,199
Front,Right,Upper Arm,Front Right Upper Arm,36,199
Front,Right,Upper Arm,Front Right Upper Arm,36,195
Front,Right,Upper Arm,Front Right Upper Arm,37,195
Front,Right,Upper Arm,Front Right Upper Arm,37,189
Front,Right,Upper Arm,Front Right Upper Arm,38,189
Front,Right,Upper Arm,Front Right Upper Arm,38,186
Front,Right,Upper Arm,Front Right Upper Arm,39,186
Front,Right,Upper Arm,Front Right Upper Arm,39,180
Front,Right,Upper Arm,Front Right Upper Arm,40,180
Front,Right,Upper Arm,Front Right Upper Arm,40,179
Front,Right,Upper Arm,Front Right Upper Arm,41,179
Front,Right,Upper Arm,Front Right Upper Arm,41,178
Front,Right,Upper Arm,Front Right Upper Arm,43,178
Front,Right,Upper Arm,Front Right Upper Arm,43,177
Front,Right,Upper Arm,Front Right Upper Arm,46,177
Front,Right,Upper Arm,Front Right Upper Arm,46,176
Front,Right,Upper Arm,Front Right Upper Arm,48,176
Front,Right,Upper Arm,Front Right Upper Arm,48,175
Front,Right,Upper Arm,Front Right Upper Arm,50,175
Front,Right,Upper Arm,Front Right Upper Arm,50,174
Front,Right,Elbow,Front Right Elbow,52,217
Front,Right,Elbow,Front Right Elbow,52,218
Front,Right,Elbow,Front Right Elbow,56,218
Front,Right,Elbow,Front Right Elbow,56,219
Front,Right,Elbow,Front Right Elbow,55,219
Front,Right,Elbow,Front Right Elbow,55,221
Front,Right,Elbow,Front Right Elbow,54,221
Front,Right,Elbow,Front Right Elbow,54,223
Front,Right,Elbow,Front Right Elbow,53,223
Front,Right,Elbow,Front Right Elbow,53,226
Front,Right,Elbow,Front Right Elbow,52,226
Front,Right,Elbow,Front Right Elbow,52,232
Front,Right,Elbow,Front Right Elbow,51,232
Front,Right,Elbow,Front Right Elbow,51,234
Front,Right,Elbow,Front Right Elbow,47,234
Front,Right,Elbow,Front Right Elbow,47,233
Front,Right,Elbow,Front Right Elbow,40,233
Front,Right,Elbow,Front Right Elbow,40,232
Front,Right,Elbow,Front Right Elbow,35,232
Front,Right,Elbow,Front Right Elbow,35,231
Front,Right,Elbow,Front Right Elbow,28,231
Front,Right,Elbow,Front Right Elbow,28,230
Front,Right,Elbow,Front Right Elbow,26,230
Front,Right,Elbow,Front Right Elbow,26,228
Front,Right,Elbow,Front Right Elbow,27,228
Front,Right,Elbow,Front Right Elbow,27,227
Front,Right,Elbow,Front Right Elbow,28,227
Front,Right,Elbow,Front Right Elbow,28,224
Front,Right,Elbow,Front Right Elbow,29,224
Front,Right,Elbow,Front Right Elbow,29,220
Front,Right,Elbow,Front Right Elbow,30,220
Front,Right,Elbow,Front Right Elbow,30,217
Front,Right,Elbow,Front Right Elbow,31,217
Front,Right,Elbow,Front Right Elbow,31,214
Front,Right,Elbow,Front Right Elbow,32,214
Front,Right,Elbow,Front Right Elbow,32,213
Front,Right,Elbow,Front Right Elbow,33,213
Front,Right,Elbow,Front Right Elbow,33,214
Front,Right,Elbow,Front Right Elbow,37,214
Front,Right,Elbow,Front Right Elbow,37,215
Front,Right,Elbow,Front Right Elbow,41,215
Front,Right,Elbow,Front Right Elbow,41,216
Front,Right,Elbow,Front Right Elbow,48,216
Front,Right,Elbow,Front Right Elbow,48,217
Front,Left,Elbow,Front Left Elbow,202,215
Front,Left,Elbow,Front Left Elbow,202,214
Front,Left,Elbow,Front Left Elbow,206,214
Front,Left,Elbow,Front Left Elbow,206,213
Front,Left,Elbow,Front Left Elbow,208,213
Front,Left,Elbow,Front Left Elbow,208,217
Front,Left,Elbow,Front Left Elbow,209,217
Front,Left,Elbow,Front Left Elbow,209,221
Front,Left,Elbow,Front Left Elbow,210,221
Front,Left,Elbow,Front Left Elbow,210,224
Front,Left,Elbow,Front Left Elbow,211,224
Front,Left,Elbow,Front Left Elbow,211,230
Front,Left,Elbow,Front Left Elbow,212,230
Front,Left,Elbow,Front Left Elbow,209,230
Front,Left,Elbow,Front Left Elbow,209,231
Front,Left,Elbow,Front Left Elbow,203,231
Front,Left,Elbow,Front Left Elbow,203,232
Front,Left,Elbow,Front Left Elbow,197,232
Front,Left,Elbow,Front Left Elbow,197,233
Front,Left,Elbow,Front Left Elbow,191,233
Front,Left,Elbow,Front Left Elbow,191,234
Front,Left,Elbow,Front Left Elbow,188,234
Front,Left,Elbow,Front Left Elbow,188,232
Front,Left,Elbow,Front Left Elbow,187,232
Front,Left,Elbow,Front Left Elbow,187,225
Front,Left,Elbow,Front Left Elbow,186,225
Front,Left,Elbow,Front Left Elbow,186,223
Front,Left,Elbow,Front Left Elbow,185,223
Front,Left,Elbow,Front Left Elbow,185,221
Front,Left,Elbow,Front Left Elbow,184,221
Front,Left,Elbow,Front Left Elbow,184,220
Front,Left,Elbow,Front Left Elbow,183,220
Front,Left,Elbow,Front Left Elbow,183,218
Front,Left,Elbow,Front Left Elbow,182,218
Front,Left,Elbow,Front Left Elbow,186,218
Front,Left,Elbow,Front Left Elbow,186,217
Front,Left,Elbow,Front Left Elbow,191,217
Front,Left,Elbow,Front Left Elbow,191,216
Front,Left,Elbow,Front Left Elbow,197,216
Front,Left,Elbow,Front Left Elbow,197,215
Front,Left,Lower Arm,Front Left Lower Arm,207,239
Front,Left,Lower Arm,Front Left Lower Arm,207,238
Front,Left,Lower Arm,Front Left Lower Arm,213,238
Front,Left,Lower Arm,Front Left Lower Arm,213,237
Front,Left,Lower Arm,Front Left Lower Arm,213,238
Front,Left,Lower Arm,Front Left Lower Arm,214,238
Front,Left,Lower Arm,Front Left Lower Arm,214,241
Front,Left,Lower Arm,Front Left Lower Arm,215,241
Front,Left,Lower Arm,Front Left Lower Arm,215,245
Front,Left,Lower Arm,Front Left Lower Arm,216,245
Front,Left,Lower Arm,Front Left Lower Arm,216,249
Front,Left,Lower Arm,Front Left Lower Arm,217,249
Front,Left,Lower Arm,Front Left Lower Arm,217,260
Front,Left,Lower Arm,Front Left Lower Arm,218,260
Front,Left,Lower Arm,Front Left Lower Arm,218,275
Front,Left,Lower Arm,Front Left Lower Arm,219,275
Front,Left,Lower Arm,Front Left Lower Arm,219,297
Front,Left,Lower Arm,Front Left Lower Arm,208,297
Front,Left,Lower Arm,Front Left Lower Arm,208,298
Front,Left,Lower Arm,Front Left Lower Arm,206,298
Front,Left,Lower Arm,Front Left Lower Arm,206,297
Front,Left,Lower Arm,Front Left Lower Arm,205,297
Front,Left,Lower Arm,Front Left Lower Arm,205,294
Front,Left,Lower Arm,Front Left Lower Arm,204,294
Front,Left,Lower Arm,Front Left Lower Arm,204,292
Front,Left,Lower Arm,Front Left Lower Arm,203,292
Front,Left,Lower Arm,Front Left Lower Arm,203,289
Front,Left,Lower Arm,Front Left Lower Arm,202,289
Front,Left,Lower Arm,Front Left Lower Arm,202,287
Front,Left,Lower Arm,Front Left Lower Arm,201,287
Front,Left,Lower Arm,Front Left Lower Arm,201,285
Front,Left,Lower Arm,Front Left Lower Arm,200,285
Front,Left,Lower Arm,Front Left Lower Arm,200,282
Front,Left,Lower Arm,Front Left Lower Arm,199,282
Front,Left,Lower Arm,Front Left Lower Arm,199,280
Front,Left,Lower Arm,Front Left Lower Arm,198,280
Front,Left,Lower Arm,Front Left Lower Arm,198,277
Front,Left,Lower Arm,Front Left Lower Arm,197,277
Front,Left,Lower Arm,Front Left Lower Arm,197,274
Front,Left,Lower Arm,Front Left Lower Arm,196,274
Front,Left,Lower Arm,Front Left Lower Arm,196,272
Front,Left,Lower Arm,Front Left Lower Arm,195,272
Front,Left,Lower Arm,Front Left Lower Arm,195,270
Front,Left,Lower Arm,Front Left Lower Arm,194,270
Front,Left,Lower Arm,Front Left Lower Arm,194,267
Front,Left,Lower Arm,Front Left Lower Arm,193,267
Front,Left,Lower Arm,Front Left Lower Arm,193,263
Front,Left,Lower Arm,Front Left Lower Arm,192,263
Front,Left,Lower Arm,Front Left Lower Arm,192,258
Front,Left,Lower Arm,Front Left Lower Arm,191,258
Front,Left,Lower Arm,Front Left Lower Arm,191,255
Front,Left,Lower Arm,Front Left Lower Arm,190,255
Front,Left,Lower Arm,Front Left Lower Arm,190,248
Front,Left,Lower Arm,Front Left Lower Arm,189,248
Front,Left,Lower Arm,Front Left Lower Arm,189,243
Front,Left,Lower Arm,Front Left Lower Arm,188,243
Front,Left,Lower Arm,Front Left Lower Arm,188,241
Front,Left,Lower Arm,Front Left Lower Arm,190,241
Front,Left,Lower Arm,Front Left Lower Arm,190,240
Front,Left,Lower Arm,Front Left Lower Arm,197,240
Front,Left,Lower Arm,Front Left Lower Arm,197,239
Front,Right,Lower Arm,Front Right Lower Arm,32,239
Front,Right,Lower Arm,Front Right Lower Arm,42,239
Front,Right,Lower Arm,Front Right Lower Arm,42,240
Front,Right,Lower Arm,Front Right Lower Arm,48,240
Front,Right,Lower Arm,Front Right Lower Arm,48,241
Front,Right,Lower Arm,Front Right Lower Arm,51,241
Front,Right,Lower Arm,Front Right Lower Arm,50,241
Front,Right,Lower Arm,Front Right Lower Arm,50,248
Front,Right,Lower Arm,Front Right Lower Arm,49,248
Front,Right,Lower Arm,Front Right Lower Arm,49,253
Front,Right,Lower Arm,Front Right Lower Arm,48,253
Front,Right,Lower Arm,Front Right Lower Arm,48,259
Front,Right,Lower Arm,Front Right Lower Arm,47,259
Front,Right,Lower Arm,Front Right Lower Arm,47,263
Front,Right,Lower Arm,Front Right Lower Arm,46,263
Front,Right,Lower Arm,Front Right Lower Arm,46,264
Front,Right,Lower Arm,Front Right Lower Arm,45,264
Front,Right,Lower Arm,Front Right Lower Arm,45,268
Front,Right,Lower Arm,Front Right Lower Arm,44,268
Front,Right,Lower Arm,Front Right Lower Arm,44,270
Front,Right,Lower Arm,Front Right Lower Arm,43,270
Front,Right,Lower Arm,Front Right Lower Arm,43,273
Front,Right,Lower Arm,Front Right Lower Arm,42,273
Front,Right,Lower Arm,Front Right Lower Arm,42,277
Front,Right,Lower Arm,Front Right Lower Arm,41,277
Front,Right,Lower Arm,Front Right Lower Arm,41,279
Front,Right,Lower Arm,Front Right Lower Arm,40,279
Front,Right,Lower Arm,Front Right Lower Arm,40,282
Front,Right,Lower Arm,Front Right Lower Arm,39,282
Front,Right,Lower Arm,Front Right Lower Arm,39,284
Front,Right,Lower Arm,Front Right Lower Arm,38,284
Front,Right,Lower Arm,Front Right Lower Arm,38,287
Front,Right,Lower Arm,Front Right Lower Arm,37,287
Front,Right,Lower Arm,Front Right Lower Arm,37,289
Front,Right,Lower Arm,Front Right Lower Arm,36,289
Front,Right,Lower Arm,Front Right Lower Arm,36,292
Front,Right,Lower Arm,Front Right Lower Arm,35,292
Front,Right,Lower Arm,Front Right Lower Arm,35,293
Front,Right,Lower Arm,Front Right Lower Arm,34,293
Front,Right,Lower Arm,Front Right Lower Arm,34,295
Front,Right,Lower Arm,Front Right Lower Arm,33,295
Front,Right,Lower Arm,Front Right Lower Arm,33,297
Front,Right,Lower Arm,Front Right Lower Arm,32,297
Front,Right,Lower Arm,Front Right Lower Arm,32,298
Front,Right,Lower Arm,Front Right Lower Arm,29,298
Front,Right,Lower Arm,Front Right Lower Arm,29,297
Front,Right,Lower Arm,Front Right Lower Arm,20,297
Front,Right,Lower Arm,Front Right Lower Arm,20,296
Front,Right,Lower Arm,Front Right Lower Arm,19,296
Front,Right,Lower Arm,Front Right Lower Arm,19,294
Front,Right,Lower Arm,Front Right Lower Arm,20,294
Front,Right,Lower Arm,Front Right Lower Arm,20,277
Front,Right,Lower Arm,Front Right Lower Arm,21,277
Front,Right,Lower Arm,Front Right Lower Arm,21,260
Front,Right,Lower Arm,Front Right Lower Arm,22,260
Front,Right,Lower Arm,Front Right Lower Arm,22,250
Front,Right,Lower Arm,Front Right Lower Arm,23,250
Front,Right,Lower Arm,Front Right Lower Arm,23,246
Front,Right,Lower Arm,Front Right Lower Arm,24,246
Front,Right,Lower Arm,Front Right Lower Arm,24,238
Front,Right,Lower Arm,Front Right Lower Arm,25,238
Front,Right,Lower Arm,Front Right Lower Arm,25,237
Front,Right,Lower Arm,Front Right Lower Arm,25,238
Front,Right,Groin,Front Right Groin,110,280
Front,Right,Groin,Front Right Groin,110,281
Front,Right,Groin,Front Right Groin,111,281
Front,Right,Groin,Front Right Groin,111,282
Front,Right,Groin,Front Right Groin,113,282
Front,Right,Groin,Front Right Groin,113,283
Front,Right,Groin,Front Right Groin,116,283
Front,Right,Groin,Front Right Groin,116,324
Front,Right,Groin,Front Right Groin,96,324
Front,Right,Groin,Front Right Groin,96,322
Front,Right,Groin,Front Right Groin,95,322
Front,Right,Groin,Front Right Groin,95,320
Front,Right,Groin,Front Right Groin,94,320
Front,Right,Groin,Front Right Groin,94,317
Front,Right,Groin,Front Right Groin,93,317
Front,Right,Groin,Front Right Groin,93,315
Front,Right,Groin,Front Right Groin,92,315
Front,Right,Groin,Front Right Groin,92,313
Front,Right,Groin,Front Right Groin,91,313
Front,Right,Groin,Front Right Groin,91,309
Front,Right,Groin,Front Right Groin,90,309
Front,Right,Groin,Front Right Groin,90,307
Front,Right,Groin,Front Right Groin,89,307
Front,Right,Groin,Front Right Groin,89,303
Front,Right,Groin,Front Right Groin,88,303
Front,Right,Groin,Front Right Groin,88,300
Front,Right,Groin,Front Right Groin,87,300
Front,Right,Groin,Front Right Groin,87,297
Front,Right,Groin,Front Right Groin,86,297
Front,Right,Groin,Front Right Groin,86,295
Front,Right,Groin,Front Right Groin,85,295
Front,Right,Groin,Front Right Groin,85,294
Front,Right,Groin,Front Right Groin,83,294
Front,Right,Groin,Front Right Groin,83,293
Front,Right,Groin,Front Right Groin,82,293
Front,Right,Groin,Front Right Groin,82,292
Front,Right,Groin,Front Right Groin,81,292
Front,Right,Groin,Front Right Groin,81,291
Front,Right,Groin,Front Right Groin,80,291
Front,Right,Groin,Front Right Groin,80,290
Front,Right,Groin,Front Right Groin,79,290
Front,Right,Groin,Front Right Groin,79,289
Front,Right,Groin,Front Right Groin,78,289
Front,Right,Groin,Front Right Groin,78,288
Front,Right,Groin,Front Right Groin,77,288
Front,Right,Groin,Front Right Groin,77,287
Front,Right,Groin,Front Right Groin,76,287
Front,Right,Groin,Front Right Groin,76,286
Front,Right,Groin,Front Right Groin,75,286
Front,Right,Groin,Front Right Groin,75,285
Front,Right,Groin,Front Right Groin,74,285
Front,Right,Groin,Front Right Groin,74,280
Front,Right,Groin,Front Right Groin,75,280
Front,Right,Groin,Front Right Groin,75,272
Front,Right,Groin,Front Right Groin,76,272
Front,Right,Groin,Front Right Groin,76,266
Front,Right,Groin,Front Right Groin,76,267
Front,Right,Groin,Front Right Groin,79,267
Front,Right,Groin,Front Right Groin,79,268
Front,Right,Groin,Front Right Groin,81,268
Front,Right,Groin,Front Right Groin,81,269
Front,Right,Groin,Front Right Groin,84,269
Front,Right,Groin,Front Right Groin,84,270
Front,Right,Groin,Front Right Groin,85,270
Front,Right,Groin,Front Right Groin,85,271
Front,Right,Groin,Front Right Groin,87,271
Front,Right,Groin,Front Right Groin,87,272
Front,Right,Groin,Front Right Groin,89,272
Front,Right,Groin,Front Right Groin,89,273
Front,Right,Groin,Front Right Groin,92,273
Front,Right,Groin,Front Right Groin,92,274
Front,Right,Groin,Front Right Groin,95,274
Front,Right,Groin,Front Right Groin,95,275
Front,Right,Groin,Front Right Groin,98,275
Front,Right,Groin,Front Right Groin,98,276
Front,Right,Groin,Front Right Groin,99,276
Front,Right,Groin,Front Right Groin,99,277
Front,Right,Groin,Front Right Groin,102,277
Front,Right,Groin,Front Right Groin,102,278
Front,Right,Groin,Front Right Groin,105,278
Front,Right,Groin,Front Right Groin,105,279
Front,Right,Groin,Front Right Groin,107,279
Front,Right,Groin,Front Right Groin,107,280
Front,Left,Groin,Front Left Groin,149,273
Front,Left,Groin,Front Left Groin,149,272
Front,Left,Groin,Front Left Groin,151,272
Front,Left,Groin,Front Left Groin,151,271
Front,Left,Groin,Front Left Groin,154,271
Front,Left,Groin,Front Left Groin,154,270
Front,Left,Groin,Front Left Groin,155,270
Front,Left,Groin,Front Left Groin,155,269
Front,Left,Groin,Front Left Groin,157,269
Front,Left,Groin,Front Left Groin,157,268
Front,Left,Groin,Front Left Groin,159,268
Front,Left,Groin,Front Left Groin,159,267
Front,Left,Groin,Front Left Groin,162,267
Front,Left,Groin,Front Left Groin,162,266
Front,Left,Groin,Front Left Groin,162,267
Front,Left,Groin,Front Left Groin,163,267
Front,Left,Groin,Front Left Groin,163,272
Front,Left,Groin,Front Left Groin,164,272
Front,Left,Groin,Front Left Groin,164,282
Front,Left,Groin,Front Left Groin,165,282
Front,Left,Groin,Front Left Groin,165,283
Front,Left,Groin,Front Left Groin,164,283
Front,Left,Groin,Front Left Groin,164,284
Front,Left,Groin,Front Left Groin,163,284
Front,Left,Groin,Front Left Groin,163,285
Front,Left,Groin,Front Left Groin,162,285
Front,Left,Groin,Front Left Groin,162,286
Front,Left,Groin,Front Left Groin,161,286
Front,Left,Groin,Front Left Groin,161,288
Front,Left,Groin,Front Left Groin,160,288
Front,Left,Groin,Front Left Groin,160,289
Front,Left,Groin,Front Left Groin,159,289
Front,Left,Groin,Front Left Groin,159,290
Front,Left,Groin,Front Left Groin,158,290
Front,Left,Groin,Front Left Groin,158,291
Front,Left,Groin,Front Left Groin,157,291
Front,Left,Groin,Front Left Groin,157,292
Front,Left,Groin,Front Left Groin,156,292
Front,Left,Groin,Front Left Groin,156,293
Front,Left,Groin,Front Left Groin,155,293
Front,Left,Groin,Front Left Groin,155,294
Front,Left,Groin,Front Left Groin,154,294
Front,Left,Groin,Front Left Groin,154,295
Front,Left,Groin,Front Left Groin,153,295
Front,Left,Groin,Front Left Groin,153,297
Front,Left,Groin,Front Left Groin,152,297
Front,Left,Groin,Front Left Groin,152,300
Front,Left,Groin,Front Left Groin,151,300
Front,Left,Groin,Front Left Groin,151,303
Front,Left,Groin,Front Left Groin,150,303
Front,Left,Groin,Front Left Groin,150,306
Front,Left,Groin,Front Left Groin,149,306
Front,Left,Groin,Front Left Groin,149,309
Front,Left,Groin,Front Left Groin,148,309
Front,Left,Groin,Front Left Groin,148,312
Front,Left,Groin,Front Left Groin,147,312
Front,Left,Groin,Front Left Groin,147,314
Front,Left,Groin,Front Left Groin,146,314
Front,Left,Groin,Front Left Groin,146,316
Front,Left,Groin,Front Left Groin,145,316
Front,Left,Groin,Front Left Groin,145,319
Front,Left,Groin,Front Left Groin,144,319
Front,Left,Groin,Front Left Groin,144,321
Front,Left,Groin,Front Left Groin,123,321
Front,Left,Groin,Front Left Groin,123,322
Front,Left,Groin,Front Left Groin,123,283
Front,Left,Groin,Front Left Groin,126,283
Front,Left,Groin,Front Left Groin,126,282
Front,Left,Groin,Front Left Groin,127,282
Front,Left,Groin,Front Left Groin,127,281
Front,Left,Groin,Front Left Groin,128,281
Front,Left,Groin,Front Left Groin,128,280
Front,Left,Groin,Front Left Groin,131,280
Front,Left,Groin,Front Left Groin,131,279
Front,Left,Groin,Front Left Groin,133,279
Front,Left,Groin,Front Left Groin,133,278
Front,Left,Groin,Front Left Groin,137,278
Front,Left,Groin,Front Left Groin,137,277
Front,Left,Groin,Front Left Groin,139,277
Front,Left,Groin,Front Left Groin,139,276
Front,Left,Groin,Front Left Groin,141,276
Front,Left,Groin,Front Left Groin,141,275
Front,Left,Groin,Front Left Groin,144,275
Front,Left,Groin,Front Left Groin,144,274
Front,Left,Groin,Front Left Groin,146,274
Front,Left,Groin,Front Left Groin,146,273
Front,Left,Hip,Front Left Hip,164,294
Front,Left,Hip,Front Left Hip,164,293
Front,Left,Hip,Front Left Hip,165,293
Front,Left,Hip,Front Left Hip,165,292
Front,Left,Hip,Front Left Hip,166,292
Front,Left,Hip,Front Left Hip,166,291
Front,Left,Hip,Front Left Hip,166,298
Front,Left,Hip,Front Left Hip,167,298
Front,Left,Hip,Front Left Hip,167,309
Front,Left,Hip,Front Left Hip,168,309
Front,Left,Hip,Front Left Hip,168,315
Front,Left,Hip,Front Left Hip,169,315
Front,Left,Hip,Front Left Hip,169,317
Front,Left,Hip,Front Left Hip,170,317
Front,Left,Hip,Front Left Hip,170,321
Front,Left,Hip,Front Left Hip,151,321
Front,Left,Hip,Front Left Hip,152,321
Front,Left,Hip,Front Left Hip,152,319
Front,Left,Hip,Front Left Hip,153,319
Front,Left,Hip,Front Left Hip,153,316
Front,Left,Hip,Front Left Hip,154,316
Front,Left,Hip,Front Left Hip,154,312
Front,Left,Hip,Front Left Hip,155,312
Front,Left,Hip,Front Left Hip,155,310
Front,Left,Hip,Front Left Hip,156,310
Front,Left,Hip,Front Left Hip,156,306
Front,Left,Hip,Front Left Hip,157,306
Front,Left,Hip,Front Left Hip,157,304
Front,Left,Hip,Front Left Hip,158,304
Front,Left,Hip,Front Left Hip,158,301
Front,Left,Hip,Front Left Hip,159,301
Front,Left,Hip,Front Left Hip,159,298
Front,Left,Hip,Front Left Hip,161,298
Front,Left,Hip,Front Left Hip,161,296
Front,Left,Hip,Front Left Hip,163,296
Front,Left,Quads,Front Left Quads,171,329
Front,Left,Quads,Front Left Quads,171,335
Front,Left,Quads,Front Left Quads,172,335
Front,Left,Quads,Front Left Quads,172,377
Front,Left,Quads,Front Left Quads,171,377
Front,Left,Quads,Front Left Quads,171,387
Front,Left,Quads,Front Left Quads,170,387
Front,Left,Quads,Front Left Quads,170,414
Front,Left,Quads,Front Left Quads,169,414
Front,Left,Quads,Front Left Quads,169,416
Front,Left,Quads,Front Left Quads,168,416
Front,Left,Quads,Front Left Quads,168,424
Front,Left,Quads,Front Left Quads,168,423
Front,Left,Quads,Front Left Quads,136,423
Front,Left,Quads,Front Left Quads,136,424
Front,Left,Quads,Front Left Quads,136,416
Front,Left,Quads,Front Left Quads,135,416
Front,Left,Quads,Front Left Quads,135,410
Front,Left,Quads,Front Left Quads,134,410
Front,Left,Quads,Front Left Quads,134,406
Front,Left,Quads,Front Left Quads,133,406
Front,Left,Quads,Front Left Quads,133,397
Front,Left,Quads,Front Left Quads,132,397
Front,Left,Quads,Front Left Quads,132,392
Front,Left,Quads,Front Left Quads,131,392
Front,Left,Quads,Front Left Quads,131,383
Front,Left,Quads,Front Left Quads,130,383
Front,Left,Quads,Front Left Quads,130,379
Front,Left,Quads,Front Left Quads,131,379
Front,Left,Quads,Front Left Quads,131,377
Front,Left,Quads,Front Left Quads,132,377
Front,Left,Quads,Front Left Quads,132,374
Front,Left,Quads,Front Left Quads,133,374
Front,Left,Quads,Front Left Quads,133,370
Front,Left,Quads,Front Left Quads,134,370
Front,Left,Quads,Front Left Quads,134,368
Front,Left,Quads,Front Left Quads,135,368
Front,Left,Quads,Front Left Quads,135,365
Front,Left,Quads,Front Left Quads,136,365
Front,Left,Quads,Front Left Quads,136,362
Front,Left,Quads,Front Left Quads,137,362
Front,Left,Quads,Front Left Quads,137,359
Front,Left,Quads,Front Left Quads,138,359
Front,Left,Quads,Front Left Quads,138,355
Front,Left,Quads,Front Left Quads,139,355
Front,Left,Quads,Front Left Quads,139,353
Front,Left,Quads,Front Left Quads,140,353
Front,Left,Quads,Front Left Quads,140,352
Front,Left,Quads,Front Left Quads,141,352
Front,Left,Quads,Front Left Quads,141,349
Front,Left,Quads,Front Left Quads,142,349
Front,Left,Quads,Front Left Quads,142,346
Front,Left,Quads,Front Left Quads,143,346
Front,Left,Quads,Front Left Quads,143,343
Front,Left,Quads,Front Left Quads,144,343
Front,Left,Quads,Front Left Quads,144,340
Front,Left,Quads,Front Left Quads,145,340
Front,Left,Quads,Front Left Quads,145,337
Front,Left,Quads,Front Left Quads,146,337
Front,Left,Quads,Front Left Quads,146,334
Front,Left,Quads,Front Left Quads,147,334
Front,Left,Quads,Front Left Quads,147,331
Front,Left,Quads,Front Left Quads,148,331
Front,Left,Quads,Front Left Quads,148,329
Front,Left,Adductors,Front Left Adductors,141,329
Front,Left,Adductors,Front Left Adductors,141,331
Front,Left,Adductors,Front Left Adductors,140,331
Front,Left,Adductors,Front Left Adductors,140,334
Front,Left,Adductors,Front Left Adductors,139,334
Front,Left,Adductors,Front Left Adductors,139,337
Front,Left,Adductors,Front Left Adductors,138,337
Front,Left,Adductors,Front Left Adductors,138,340
Front,Left,Adductors,Front Left Adductors,137,340
Front,Left,Adductors,Front Left Adductors,137,343
Front,Left,Adductors,Front Left Adductors,136,343
Front,Left,Adductors,Front Left Adductors,136,345
Front,Left,Adductors,Front Left Adductors,135,345
Front,Left,Adductors,Front Left Adductors,135,347
Front,Left,Adductors,Front Left Adductors,134,347
Front,Left,Adductors,Front Left Adductors,134,349
Front,Left,Adductors,Front Left Adductors,133,349
Front,Left,Adductors,Front Left Adductors,133,353
Front,Left,Adductors,Front Left Adductors,132,353
Front,Left,Adductors,Front Left Adductors,132,355
Front,Left,Adductors,Front Left Adductors,131,355
Front,Left,Adductors,Front Left Adductors,131,359
Front,Left,Adductors,Front Left Adductors,130,359
Front,Left,Adductors,Front Left Adductors,130,361
Front,Left,Adductors,Front Left Adductors,129,361
Front,Left,Adductors,Front Left Adductors,129,364
Front,Left,Adductors,Front Left Adductors,128,364
Front,Left,Adductors,Front Left Adductors,128,368
Front,Left,Adductors,Front Left Adductors,128,365
Front,Left,Adductors,Front Left Adductors,126,365
Front,Left,Adductors,Front Left Adductors,127,365
Front,Left,Adductors,Front Left Adductors,127,352
Front,Left,Adductors,Front Left Adductors,126,352
Front,Left,Adductors,Front Left Adductors,126,344
Front,Left,Adductors,Front Left Adductors,125,344
Front,Left,Adductors,Front Left Adductors,125,330
Front,Left,Adductors,Front Left Adductors,124,330
Front,Left,Adductors,Front Left Adductors,125,330
Front,Left,Adductors,Front Left Adductors,125,329
Front,Right,Adductors,Front Right Adductors,115,329
Front,Right,Adductors,Front Right Adductors,115,332
Front,Right,Adductors,Front Right Adductors,114,332
Front,Right,Adductors,Front Right Adductors,114,338
Front,Right,Adductors,Front Right Adductors,113,338
Front,Right,Adductors,Front Right Adductors,113,342
Front,Right,Adductors,Front Right Adductors,112,342
Front,Right,Adductors,Front Right Adductors,112,355
Front,Right,Adductors,Front Right Adductors,111,355
Front,Right,Adductors,Front Right Adductors,111,366
Front,Right,Adductors,Front Right Adductors,111,364
Front,Right,Adductors,Front Right Adductors,110,364
Front,Right,Adductors,Front Right Adductors,110,361
